Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1KS,2015.12,60207,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.03,59934,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.06,60359,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.09,59582,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.12,58984,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.03,60879,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.06,61414,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.09,61746,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.12,60329,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.03,60262,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.06,60530,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.09,59986,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.12,60163,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.03,61235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.06,60928,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.09,60800,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.12,59652,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.03,59916,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.06,61015,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.09,60511,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.12,61713,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.03,62606,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.06,62328,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.09,63945,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.12,65503,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KT,2011.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2011.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2011.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1LA,2011.06,23716,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2011.09,23551,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2011.12,24172,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.03,24373,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.06,24280,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.09,23946,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.12,24645,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.03,24631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.06,24643,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.09,24536,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.12,25263,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.03,25608,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.06,25299,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.09,25368,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.12,27418,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2015.03,27304,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2015.06,27254,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2015.09,27169,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2015.12,28332,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2016.03,28596,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2016.06,28790,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2016.09,27966,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2016.12,29497,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2017.03,29880,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2017.06,30560,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2017.09,30430,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2017.12,31691,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2018.03,32046,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2018.06,32094,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2018.09,31286,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2018.12,32374,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.03,32364,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.06,32230,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.09,31475,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2019.12,33344,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.03,33516,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.06,32540,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.09,31328,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2020.12,32451,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.03,32577,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.06,33484,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.09,33105,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2021.12,34225,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LS,2011.06,23779,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2011.09,23952,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2011.12,23951,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.03,24122,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.06,24349,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.09,24363,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2012.12,24410,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.03,24380,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.06,24699,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.09,24994,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2013.12,25001,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.03,25357,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.06,25331,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.09,25873,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2014.12,27127,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.03,27041,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.06,27250,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.09,27756,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2015.12,28019,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.03,28331,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.06,28744,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.09,28606,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2016.12,29175,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.03,29602,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.06,30473,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.09,31166,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2017.12,31336,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.03,31763,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.06,31974,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.09,32048,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2018.12,32024,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.03,32076,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.06,32107,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.09,32232,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2019.12,32989,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.03,33225,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.06,32421,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.09,32061,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2020.12,32116,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.03,32295,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.06,33369,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.09,33864,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LS,2021.12,33874,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA1LT,2011.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2011.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2011.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2012.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2013.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2014.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA1LT,2015.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Trend,,
